CustomerID,PastLoanID,OriginationDate,TermMonths,RemainingBalance,LatePaymentCount
105658,PL105658_0,2023-08-30,12,604.22,2
105658,PL105658_1,2015-10-30,60,895.51,0
105658,PL105658_2,2019-02-28,60,19025.57,3
105659,PL105659_0,2019-08-30,12,12544.7,2
105660,PL105660_0,2017-04-30,36,4258.15,0
105661,PL105661_0,2018-06-30,60,8597.47,0
105661,PL105661_1,2017-07-30,24,6432.46,2
105661,PL105661_2,2020-02-29,12,19887.5,0
105663,PL105663_0,2016-12-30,60,3015.69,0
105663,PL105663_1,2017-10-30,12,1836.43,0
105665,PL105665_0,2016-10-30,48,9352.8,0
105666,PL105666_0,2020-03-30,60,12683.76,0
105666,PL105666_1,2018-04-30,24,4594.29,1
105667,PL105667_0,2016-08-30,48,15566.8,3
105667,PL105667_1,2016-04-30,60,14876.72,1
105667,PL105667_2,2016-11-30,12,6933.46,2
105668,PL105668_0,2017-12-30,48,9449.87,1
105669,PL105669_0,2018-04-30,60,10421.33,1
105669,PL105669_1,2015-09-30,60,9422.53,1
105670,PL105670_0,2019-07-30,24,9522.21,2
105671,PL105671_0,2021-01-30,24,10749.26,1
105671,PL105671_1,2019-10-30,48,19193.21,1
105672,PL105672_0,2021-04-30,36,15169.25,2
105673,PL105673_0,2019-04-30,60,19606.91,0
105676,PL105676_0,2016-08-30,60,8366.62,1
105676,PL105676_1,2023-05-30,12,17229.89,1
105676,PL105676_2,2018-03-30,24,7283.27,0
105677,PL105677_0,2017-01-30,36,10793.67,0
105677,PL105677_1,2023-01-30,24,7543.03,0
105677,PL105677_2,2015-09-30,60,9311.14,1
105678,PL105678_0,2017-06-30,24,5629.09,0
105680,PL105680_0,2017-07-30,48,13455.11,3
105685,PL105685_0,2015-08-30,60,277.9,0
105686,PL105686_0,2015-11-30,12,11265.22,0
105687,PL105687_0,2018-02-28,36,14970.14,4
105687,PL105687_1,2022-10-30,24,3393.8,1
105688,PL105688_0,2017-04-30,24,15884.54,1
105688,PL105688_1,2016-02-29,36,11517.61,0
105688,PL105688_2,2018-03-30,24,14979.65,0
105690,PL105690_0,2016-12-30,24,3181.19,1
105692,PL105692_0,2017-10-30,24,4161.42,3
105694,PL105694_0,2019-01-30,60,16316.65,1
105694,PL105694_1,2016-05-30,12,6371.28,1
105694,PL105694_2,2018-04-30,36,4094.62,1
105695,PL105695_0,2021-02-28,36,16347.83,0
105697,PL105697_0,2017-03-30,60,6129.25,5
105698,PL105698_0,2016-12-30,12,19646.64,1
105699,PL105699_0,2016-06-30,24,1001.64,1
105700,PL105700_0,2021-08-30,24,10855.47,4
105700,PL105700_1,2018-08-30,60,14026.92,2
105702,PL105702_0,2020-01-30,36,2518.41,0
105703,PL105703_0,2022-04-30,36,14200.85,1
105703,PL105703_1,2016-07-30,36,5879.62,0
105703,PL105703_2,2018-07-30,36,7213.7,0
105705,PL105705_0,2019-02-28,24,17025.28,4
105706,PL105706_0,2019-10-30,36,2491.0,0
105706,PL105706_1,2017-04-30,36,6139.89,1
105707,PL105707_0,2016-04-30,48,7410.85,0
105707,PL105707_1,2015-08-30,36,4917.97,1
105708,PL105708_0,2021-04-30,24,3083.79,1
105708,PL105708_1,2017-02-28,60,11953.39,0
105708,PL105708_2,2020-10-30,48,5556.62,2
105709,PL105709_0,2022-10-30,24,12954.61,1
105712,PL105712_0,2016-01-30,12,9097.18,0
105714,PL105714_0,2018-05-30,24,11479.96,1
105714,PL105714_1,2022-02-28,36,18926.35,0
105715,PL105715_0,2021-05-30,24,15436.97,1
105715,PL105715_1,2020-09-30,24,19961.19,1
105716,PL105716_0,2016-02-29,36,875.61,1
105716,PL105716_1,2015-07-30,48,3253.41,1
105716,PL105716_2,2015-08-30,48,1990.83,2
105717,PL105717_0,2017-05-30,12,8366.29,0
105717,PL105717_1,2022-11-30,24,13093.29,0
105717,PL105717_2,2018-09-30,48,19896.77,1
105718,PL105718_0,2021-08-30,36,13419.69,3
105718,PL105718_1,2016-03-30,48,10187.59,0
105718,PL105718_2,2021-01-30,36,7314.2,1
105721,PL105721_0,2015-06-30,36,10064.69,0
105721,PL105721_1,2015-06-30,48,8894.59,1
105721,PL105721_2,2018-04-30,12,7879.61,1
105722,PL105722_0,2017-03-30,36,17178.24,1
105722,PL105722_1,2017-10-30,48,16718.61,1
105722,PL105722_2,2020-04-30,12,2953.07,3
105723,PL105723_0,2017-11-30,60,854.48,1
105723,PL105723_1,2015-05-30,48,12319.46,1
105723,PL105723_2,2018-09-30,36,1680.02,3
105724,PL105724_0,2021-10-30,12,15835.54,2
105724,PL105724_1,2017-07-30,24,12394.59,0
105725,PL105725_0,2020-04-30,24,9075.91,2
105725,PL105725_1,2019-01-30,24,18873.4,0
105725,PL105725_2,2015-06-30,48,13555.03,0
105727,PL105727_0,2015-05-30,60,12439.32,0
105728,PL105728_0,2017-01-30,12,5758.1,2
105728,PL105728_1,2019-01-30,36,5454.09,0
105728,PL105728_2,2023-03-30,12,16150.7,1
105729,PL105729_0,2019-01-30,36,15589.09,2
105729,PL105729_1,2016-12-30,36,4332.65,2
105729,PL105729_2,2016-11-30,60,18131.23,0
105730,PL105730_0,2020-09-30,12,8804.75,2
105731,PL105731_0,2018-02-28,48,7639.39,0
105731,PL105731_1,2015-11-30,24,12131.71,1
105732,PL105732_0,2019-06-30,48,4291.91,3
105732,PL105732_1,2019-01-30,12,6552.81,0
105732,PL105732_2,2015-07-30,36,19327.69,1
105733,PL105733_0,2018-03-30,48,19301.47,1
105734,PL105734_0,2018-02-28,48,19699.88,1
105735,PL105735_0,2020-05-30,60,13864.69,1
105735,PL105735_1,2015-08-30,60,9477.27,2
105735,PL105735_2,2015-08-30,48,10959.54,2
105736,PL105736_0,2016-05-30,60,19222.16,0
105737,PL105737_0,2019-11-30,60,8580.3,0
105737,PL105737_1,2020-02-29,48,14852.8,0
105738,PL105738_0,2019-11-30,48,17836.83,1
105738,PL105738_1,2018-10-30,60,11133.49,0
105738,PL105738_2,2018-10-30,48,14343.06,0
105739,PL105739_0,2015-11-30,12,18319.53,0
105739,PL105739_1,2018-03-30,60,2824.09,1
105740,PL105740_0,2017-06-30,36,16107.1,0
105740,PL105740_1,2015-05-30,60,10981.97,1
105740,PL105740_2,2015-07-30,60,4103.39,0
105741,PL105741_0,2017-05-30,48,8358.9,1
105741,PL105741_1,2016-07-30,48,3479.85,0
105741,PL105741_2,2022-08-30,12,4540.48,1
105743,PL105743_0,2020-03-30,60,3220.48,0
105746,PL105746_0,2022-01-30,36,1553.86,0
105746,PL105746_1,2019-12-30,48,5646.05,1
105747,PL105747_0,2022-05-30,36,19723.4,0
105747,PL105747_1,2017-10-30,12,634.42,1
105748,PL105748_0,2022-01-30,24,6064.86,0
105748,PL105748_1,2020-03-30,24,3006.21,0
105748,PL105748_2,2020-01-30,36,1066.77,1
105749,PL105749_0,2018-03-30,60,18892.05,0
105749,PL105749_1,2021-01-30,12,12913.74,1
105749,PL105749_2,2018-06-30,12,2851.32,0
105750,PL105750_0,2024-02-29,12,7969.3,2
105751,PL105751_0,2018-11-30,60,7855.19,1
105752,PL105752_0,2018-10-30,36,7651.44,0
105752,PL105752_1,2021-11-30,24,7822.45,1
105754,PL105754_0,2016-01-30,36,9238.08,1
105754,PL105754_1,2023-03-30,12,16459.68,1
105754,PL105754_2,2018-04-30,12,82.27,1
105756,PL105756_0,2018-03-30,48,11612.61,0
105756,PL105756_1,2020-08-30,12,1743.19,0
105757,PL105757_0,2018-11-30,60,10340.84,0
105757,PL105757_1,2017-09-30,60,2599.59,1
105758,PL105758_0,2015-11-30,60,17499.78,0
105758,PL105758_1,2022-06-30,12,15351.17,0
105760,PL105760_0,2019-09-30,48,6541.33,2
105763,PL105763_0,2019-10-30,12,10287.57,2
105763,PL105763_1,2022-01-30,36,15342.08,1
105764,PL105764_0,2017-09-30,36,19705.45,3
105764,PL105764_1,2021-12-30,12,3471.87,2
105764,PL105764_2,2021-06-30,36,6578.02,0
105765,PL105765_0,2017-12-30,60,5298.16,1
105766,PL105766_0,2018-04-30,60,8223.03,1
105767,PL105767_0,2017-07-30,12,12069.65,0
105767,PL105767_1,2022-07-30,12,3877.0,1
105767,PL105767_2,2015-11-30,24,7575.04,1
105768,PL105768_0,2016-03-30,60,13984.65,1
105770,PL105770_0,2019-02-28,12,12735.88,2
105770,PL105770_1,2017-03-30,36,3144.81,1
105770,PL105770_2,2020-10-30,12,18056.6,0
105771,PL105771_0,2019-12-30,60,14655.71,1
105772,PL105772_0,2015-07-30,36,676.2,1
105772,PL105772_1,2018-12-30,48,16548.95,0
105772,PL105772_2,2018-02-28,24,9141.35,1
105773,PL105773_0,2016-03-30,60,16251.08,3
105773,PL105773_1,2019-01-30,60,15919.05,1
105773,PL105773_2,2022-02-28,24,2175.04,1
105774,PL105774_0,2017-11-30,12,13136.53,0
105774,PL105774_1,2016-06-30,60,17152.63,1
105776,PL105776_0,2019-02-28,24,8319.76,1
105776,PL105776_1,2017-05-30,60,6482.83,1
105778,PL105778_0,2023-04-30,12,10328.1,1
105778,PL105778_1,2019-12-30,24,8475.83,1
105779,PL105779_0,2022-08-30,24,19859.95,1
105780,PL105780_0,2020-07-30,36,13750.85,2
105780,PL105780_1,2017-11-30,12,16659.58,0
105780,PL105780_2,2020-02-29,24,7960.29,3
105783,PL105783_0,2016-05-30,36,10421.71,1
105783,PL105783_1,2019-08-30,12,10741.98,0
105783,PL105783_2,2018-11-30,48,19997.84,2
105785,PL105785_0,2022-01-30,36,6406.93,0
105786,PL105786_0,2015-07-30,48,2791.11,0
105787,PL105787_0,2019-02-28,60,9448.53,1
105787,PL105787_1,2021-06-30,36,7953.94,2
105788,PL105788_0,2017-07-30,12,12513.19,0
105788,PL105788_1,2017-05-30,12,4245.31,1
105788,PL105788_2,2021-07-30,36,11743.63,2
105789,PL105789_0,2019-01-30,48,753.63,1
105789,PL105789_1,2017-11-30,60,5850.88,3
105790,PL105790_0,2020-06-30,24,10405.99,3
105790,PL105790_1,2016-08-30,36,3841.74,1
105793,PL105793_0,2022-03-30,36,19528.11,2
105793,PL105793_1,2019-01-30,36,4667.12,1
105794,PL105794_0,2016-07-30,60,18223.91,2
105794,PL105794_1,2019-10-30,48,18893.59,2
105797,PL105797_0,2015-10-30,60,13819.19,0
105798,PL105798_0,2017-12-30,36,10555.38,1
105798,PL105798_1,2016-11-30,36,17621.51,2
105798,PL105798_2,2016-12-30,12,10152.58,0
105799,PL105799_0,2021-10-30,24,10878.55,0
105799,PL105799_1,2020-03-30,24,10282.34,0
105800,PL105800_0,2021-11-30,24,4482.39,2
105800,PL105800_1,2016-06-30,24,12476.4,0
105801,PL105801_0,2016-01-30,36,12476.8,2
105802,PL105802_0,2023-05-30,12,19072.42,1
105802,PL105802_1,2022-01-30,36,7523.98,2
105803,PL105803_0,2024-04-30,12,15195.35,2
105803,PL105803_1,2020-04-30,12,9478.31,2
105804,PL105804_0,2020-05-30,48,11459.63,0
105804,PL105804_1,2022-10-30,12,702.86,0
105808,PL105808_0,2017-11-30,24,3738.07,0
105808,PL105808_1,2016-07-30,12,6964.0,1
105808,PL105808_2,2018-06-30,48,2317.83,2
105810,PL105810_0,2016-12-30,60,16251.62,0
105811,PL105811_0,2016-07-30,12,14899.7,3
105811,PL105811_1,2017-11-30,60,14898.49,2
105811,PL105811_2,2021-03-30,12,12232.4,2
105812,PL105812_0,2024-04-30,12,17057.61,1
105813,PL105813_0,2020-09-30,48,13125.33,0
105813,PL105813_1,2018-01-30,12,13417.29,3
105814,PL105814_0,2020-08-30,36,7263.5,1
105814,PL105814_1,2017-03-30,36,13429.9,1
105814,PL105814_2,2015-09-30,48,10813.6,1
105815,PL105815_0,2015-08-30,60,18376.13,3
105815,PL105815_1,2019-07-30,36,9089.89,0
105816,PL105816_0,2023-01-30,12,13955.43,1
105816,PL105816_1,2023-01-30,12,406.41,2
105817,PL105817_0,2018-12-30,36,108.62,1
105817,PL105817_1,2020-05-30,60,9572.98,1
105817,PL105817_2,2017-11-30,12,6044.92,0
105819,PL105819_0,2018-10-30,60,8903.32,1
105819,PL105819_1,2019-02-28,48,17703.42,1
105820,PL105820_0,2021-01-30,12,2139.68,1
105820,PL105820_1,2019-04-30,24,16004.51,0
105821,PL105821_0,2022-01-30,36,4046.69,0
105824,PL105824_0,2015-10-30,48,3625.71,2
105827,PL105827_0,2020-12-30,48,3289.68,2
105827,PL105827_1,2022-04-30,36,2622.65,2
105827,PL105827_2,2018-11-30,48,19287.57,1
105828,PL105828_0,2015-07-30,48,19567.21,0
105828,PL105828_1,2017-06-30,48,6819.09,1
105832,PL105832_0,2017-01-30,24,19968.02,2
105832,PL105832_1,2016-10-30,48,9613.96,1
105832,PL105832_2,2018-09-30,12,3882.81,3
105833,PL105833_0,2017-12-30,60,11072.15,2
105834,PL105834_0,2022-05-30,36,10953.3,1
105835,PL105835_0,2016-02-29,12,15977.06,1
105835,PL105835_1,2015-05-30,12,9379.21,1
105836,PL105836_0,2017-02-28,48,5739.03,2
105836,PL105836_1,2021-10-30,12,17215.09,2
105838,PL105838_0,2020-05-30,12,522.99,1
105838,PL105838_1,2019-01-30,24,1830.53,1
105838,PL105838_2,2020-09-30,24,5215.11,2
105839,PL105839_0,2018-02-28,48,16857.53,0
105840,PL105840_0,2016-01-30,48,10302.63,1
105840,PL105840_1,2018-02-28,60,18700.86,2
105841,PL105841_0,2019-01-30,48,19127.89,4
105842,PL105842_0,2020-12-30,48,8868.51,1
105842,PL105842_1,2017-10-30,36,3649.78,1
105843,PL105843_0,2017-03-30,60,11647.99,0
105843,PL105843_1,2017-08-30,60,11303.77,2
105844,PL105844_0,2022-10-30,24,6738.03,1
105844,PL105844_1,2022-02-28,36,7566.64,1
105844,PL105844_2,2017-12-30,24,2627.79,1
105845,PL105845_0,2018-11-30,12,4723.14,1
105845,PL105845_1,2020-08-30,36,3803.45,1
105845,PL105845_2,2017-02-28,24,1637.77,1
105846,PL105846_0,2016-06-30,24,13667.31,0
105846,PL105846_1,2016-04-30,48,15610.71,1
105846,PL105846_2,2022-12-30,12,11119.24,0
105847,PL105847_0,2016-04-30,60,17376.11,1
105847,PL105847_1,2016-05-30,60,13970.44,1
105848,PL105848_0,2022-04-30,24,15782.01,2
105850,PL105850_0,2017-02-28,60,13944.1,1
105850,PL105850_1,2022-12-30,12,4807.99,0
105850,PL105850_2,2017-09-30,48,14307.38,1
105851,PL105851_0,2019-08-30,24,2104.43,0
105852,PL105852_0,2018-05-30,60,13913.59,0
105852,PL105852_1,2015-08-30,48,6184.23,1
105853,PL105853_0,2020-04-30,48,14836.2,1
105853,PL105853_1,2017-07-30,36,17645.28,1
105853,PL105853_2,2019-12-30,36,13182.59,1
105854,PL105854_0,2017-05-30,12,16998.25,3
105854,PL105854_1,2020-03-30,48,12983.41,1
105855,PL105855_0,2020-07-30,24,15426.39,0
105855,PL105855_1,2019-10-30,36,11541.28,2
105855,PL105855_2,2016-08-30,48,2911.69,1
105856,PL105856_0,2022-01-30,12,4537.77,2
105857,PL105857_0,2020-05-30,48,5671.63,0
105858,PL105858_0,2015-07-30,36,6352.78,1
105859,PL105859_0,2016-06-30,60,18131.52,1
105859,PL105859_1,2020-08-30,48,12939.51,1
105861,PL105861_0,2017-02-28,24,7452.8,2
105861,PL105861_1,2019-01-30,48,14023.0,1
105862,PL105862_0,2020-09-30,24,17913.37,0
105864,PL105864_0,2021-03-30,12,17137.13,2
105864,PL105864_1,2019-08-30,48,11659.67,3
105864,PL105864_2,2021-01-30,48,12080.72,4
105867,PL105867_0,2018-04-30,24,6321.8,1
105867,PL105867_1,2019-02-28,24,4688.06,0
105868,PL105868_0,2016-02-29,12,16755.9,2
105868,PL105868_1,2021-02-28,48,1641.12,3
105869,PL105869_0,2018-10-30,48,3408.34,2
105870,PL105870_0,2019-03-30,60,18224.41,1
105870,PL105870_1,2018-11-30,36,9248.05,1
105871,PL105871_0,2018-02-28,60,15145.51,1
105871,PL105871_1,2017-03-30,60,1593.12,1
105872,PL105872_0,2017-06-30,60,2642.06,0
105872,PL105872_1,2021-08-30,12,8135.17,0
105873,PL105873_0,2019-04-30,12,1539.38,4
105873,PL105873_1,2018-03-30,24,17478.85,1
105873,PL105873_2,2017-03-30,36,2159.72,0
105874,PL105874_0,2018-11-30,48,19270.25,2
105874,PL105874_1,2019-12-30,12,11252.04,1
105876,PL105876_0,2020-07-30,48,3894.27,1
105876,PL105876_1,2022-03-30,24,16072.99,1
105876,PL105876_2,2017-06-30,60,15833.25,1
105877,PL105877_0,2017-12-30,36,12744.49,0
105877,PL105877_1,2019-02-28,60,6453.54,1
105877,PL105877_2,2020-07-30,48,2673.45,1
105878,PL105878_0,2017-11-30,36,14262.67,1
105880,PL105880_0,2019-03-30,48,4114.2,2
105881,PL105881_0,2018-03-30,12,774.56,2
105882,PL105882_0,2016-11-30,36,12932.73,0
105882,PL105882_1,2017-06-30,24,4587.94,0
105882,PL105882_2,2024-05-30,12,11531.12,1
105883,PL105883_0,2019-01-30,48,6054.66,2
105883,PL105883_1,2019-12-30,60,11069.03,0
105884,PL105884_0,2016-03-30,36,12975.46,2
105884,PL105884_1,2020-06-30,48,17856.65,1
105886,PL105886_0,2020-03-30,60,13863.24,3
105886,PL105886_1,2017-03-30,60,12463.82,1
105887,PL105887_0,2022-08-30,12,16838.83,1
105888,PL105888_0,2018-07-30,12,14093.97,0
105889,PL105889_0,2015-08-30,24,19405.16,1
105889,PL105889_1,2016-06-30,24,19831.64,0
105889,PL105889_2,2018-01-30,36,9427.27,1
105890,PL105890_0,2017-04-30,48,7058.7,1
105890,PL105890_1,2020-06-30,36,631.16,2
105891,PL105891_0,2015-12-30,60,19611.95,2
105891,PL105891_1,2018-08-30,24,13044.81,0
105892,PL105892_0,2017-07-30,12,6060.31,0
105892,PL105892_1,2017-12-30,48,15918.6,1
105893,PL105893_0,2021-01-30,48,2235.54,3
105893,PL105893_1,2019-11-30,48,13411.18,3
105893,PL105893_2,2015-09-30,60,11022.71,1
105894,PL105894_0,2018-10-30,60,12317.69,1
105894,PL105894_1,2020-02-29,12,19858.05,0
105895,PL105895_0,2015-11-30,60,19427.31,0
105895,PL105895_1,2016-02-29,36,1259.63,2
105896,PL105896_0,2021-03-30,36,7621.2,2
105896,PL105896_1,2021-03-30,48,6930.19,2
105897,PL105897_0,2019-01-30,48,12859.21,2
105897,PL105897_1,2015-12-30,36,11302.58,0
105898,PL105898_0,2022-02-28,12,817.73,1
105898,PL105898_1,2018-01-30,24,12469.79,1
105899,PL105899_0,2016-03-30,36,14773.01,1
105899,PL105899_1,2024-04-30,12,11977.64,0
105901,PL105901_0,2020-09-30,36,3262.96,1
105901,PL105901_1,2016-02-29,60,6035.75,2
105902,PL105902_0,2016-03-30,24,18765.2,1
105904,PL105904_0,2017-01-30,36,9262.75,2
105904,PL105904_1,2020-05-30,36,5341.24,0
105904,PL105904_2,2023-02-28,12,1104.6,0
105905,PL105905_0,2016-05-30,36,12589.95,0
105905,PL105905_1,2022-11-30,12,14704.31,1
105905,PL105905_2,2017-02-28,36,3803.72,1
105906,PL105906_0,2017-12-30,60,12539.2,1
105906,PL105906_1,2016-02-29,60,1185.23,1
105907,PL105907_0,2016-09-30,48,5896.45,1
105907,PL105907_1,2015-12-30,36,18145.42,0
105907,PL105907_2,2019-08-30,24,2177.25,1
105908,PL105908_0,2017-02-28,60,19789.09,0
105908,PL105908_1,2018-09-30,48,3679.14,0
105911,PL105911_0,2021-01-30,24,17407.53,0
105911,PL105911_1,2015-06-30,60,16722.65,0
105911,PL105911_2,2016-11-30,36,9119.48,1
105913,PL105913_0,2017-01-30,48,7143.67,2
105913,PL105913_1,2020-08-30,24,10325.65,0
105913,PL105913_2,2020-01-30,36,640.51,0
105914,PL105914_0,2015-07-30,48,17051.83,1
105914,PL105914_1,2019-03-30,48,492.26,0
105918,PL105918_0,2019-05-30,24,6959.87,1
105918,PL105918_1,2016-05-30,48,3986.58,0
105919,PL105919_0,2016-03-30,60,3650.44,0
105920,PL105920_0,2020-08-30,48,19984.6,1
105920,PL105920_1,2017-12-30,24,19389.89,1
105920,PL105920_2,2018-12-30,60,5433.68,1
105921,PL105921_0,2019-06-30,24,4614.45,0
105921,PL105921_1,2018-12-30,24,368.87,0
105922,PL105922_0,2015-11-30,60,8662.75,1
105924,PL105924_0,2018-01-30,48,19420.99,2
105924,PL105924_1,2015-09-30,48,19718.18,0
105924,PL105924_2,2019-06-30,24,11873.73,1
105925,PL105925_0,2018-01-30,36,16260.92,0
105925,PL105925_1,2020-07-30,36,10029.78,1
105926,PL105926_0,2019-09-30,24,9426.11,2
105926,PL105926_1,2019-10-30,48,18782.42,0
105927,PL105927_0,2017-10-30,48,3080.73,2
105927,PL105927_1,2019-11-30,24,14292.73,0
105927,PL105927_2,2017-12-30,48,7123.31,0
105931,PL105931_0,2017-04-30,48,18928.48,2
105931,PL105931_1,2016-11-30,48,12588.63,0
105931,PL105931_2,2020-12-30,12,8189.18,2
105932,PL105932_0,2017-08-30,12,14966.88,0
105933,PL105933_0,2019-09-30,60,6831.02,0
105933,PL105933_1,2016-07-30,48,9363.12,1
105934,PL105934_0,2015-06-30,48,976.55,0
105934,PL105934_1,2015-12-30,12,16052.31,2
105934,PL105934_2,2022-08-30,12,8967.95,1
105936,PL105936_0,2019-12-30,48,15304.97,0
105937,PL105937_0,2022-12-30,12,19378.65,2
105937,PL105937_1,2016-06-30,36,6811.4,0
105938,PL105938_0,2021-01-30,36,4926.09,2
105940,PL105940_0,2023-02-28,12,12039.03,2
105942,PL105942_0,2020-03-30,36,17689.67,0
105942,PL105942_1,2016-09-30,48,9157.54,1
105942,PL105942_2,2018-11-30,60,5138.49,2
105943,PL105943_0,2018-05-30,48,16275.62,0
105943,PL105943_1,2016-04-30,24,15741.29,1
105943,PL105943_2,2020-09-30,12,771.51,1
105945,PL105945_0,2018-11-30,48,7547.87,1
105946,PL105946_0,2017-12-30,12,14800.21,1
105947,PL105947_0,2016-06-30,48,1658.16,1
105947,PL105947_1,2018-10-30,12,7930.92,2
105947,PL105947_2,2016-05-30,60,17285.46,2
105948,PL105948_0,2019-02-28,60,18406.56,1
105948,PL105948_1,2023-01-30,12,11131.13,0
105948,PL105948_2,2019-09-30,60,17896.18,2
105950,PL105950_0,2017-04-30,60,15976.93,2
105950,PL105950_1,2018-05-30,24,15110.88,0
105950,PL105950_2,2021-05-30,48,12758.42,2
105953,PL105953_0,2021-05-30,36,3426.71,1
105953,PL105953_1,2020-04-30,48,18432.17,0
105954,PL105954_0,2020-06-30,48,7766.53,0
105954,PL105954_1,2018-04-30,24,18725.45,2
105954,PL105954_2,2023-04-30,12,10071.74,2
105958,PL105958_0,2019-09-30,24,6955.26,1
105958,PL105958_1,2018-02-28,24,10283.12,0
105958,PL105958_2,2021-02-28,36,2866.92,1
105961,PL105961_0,2016-04-30,24,10012.02,1
105961,PL105961_1,2019-04-30,60,6169.49,0
105962,PL105962_0,2015-08-30,48,13012.35,0
105962,PL105962_1,2016-06-30,60,5430.15,1
105962,PL105962_2,2018-04-30,36,9517.58,0
105963,PL105963_0,2020-04-30,60,10122.76,0
105963,PL105963_1,2018-10-30,60,9311.91,0
105963,PL105963_2,2019-10-30,24,13924.93,2
105964,PL105964_0,2019-08-30,48,15030.26,2
105964,PL105964_1,2021-04-30,24,6119.75,0
105964,PL105964_2,2020-08-30,48,13855.01,0
105966,PL105966_0,2020-07-30,48,1113.78,1
105966,PL105966_1,2022-10-30,24,4122.07,0
105966,PL105966_2,2018-02-28,60,5167.75,1
105968,PL105968_0,2018-07-30,48,9416.25,5
105968,PL105968_1,2015-05-30,48,11434.59,2
105969,PL105969_0,2019-01-30,60,10686.63,0
105969,PL105969_1,2018-03-30,60,15090.13,1
105969,PL105969_2,2019-07-30,60,5399.74,0
105970,PL105970_0,2017-09-30,12,8220.99,1
105970,PL105970_1,2018-09-30,36,1331.07,2
105970,PL105970_2,2022-07-30,24,3269.32,2
105971,PL105971_0,2022-07-30,24,6599.55,2
105971,PL105971_1,2017-09-30,24,1724.36,2
105971,PL105971_2,2015-06-30,60,16.26,2
105972,PL105972_0,2020-05-30,48,14804.6,1
105973,PL105973_0,2015-12-30,60,19439.9,0
105974,PL105974_0,2017-03-30,12,7734.86,1
105974,PL105974_1,2015-08-30,60,14034.56,0
105975,PL105975_0,2017-03-30,12,3226.41,1
105975,PL105975_1,2018-08-30,60,13936.84,1
105977,PL105977_0,2019-01-30,12,18877.89,2
105979,PL105979_0,2016-01-30,60,16067.11,2
105979,PL105979_1,2015-05-30,12,18316.73,0
105979,PL105979_2,2015-12-30,36,13301.47,0
105980,PL105980_0,2020-08-30,24,19243.46,1
105980,PL105980_1,2020-04-30,24,4697.15,1
105980,PL105980_2,2015-05-30,12,14312.58,1
105981,PL105981_0,2018-04-30,48,1307.41,0
105981,PL105981_1,2020-03-30,48,2523.69,1
105981,PL105981_2,2017-08-30,60,10973.87,2
105983,PL105983_0,2017-01-30,60,19294.33,0
105984,PL105984_0,2018-05-30,60,10623.52,2
105984,PL105984_1,2015-12-30,48,12341.3,0
105984,PL105984_2,2019-07-30,48,15748.29,2
105985,PL105985_0,2020-01-30,48,6195.9,0
105986,PL105986_0,2016-06-30,48,18306.68,2
105987,PL105987_0,2015-08-30,24,14514.65,0
105988,PL105988_0,2018-06-30,24,2010.96,1
105988,PL105988_1,2016-10-30,60,11278.15,1
105988,PL105988_2,2019-05-30,48,4059.08,3
105989,PL105989_0,2020-08-30,48,15634.49,1
105989,PL105989_1,2018-09-30,12,6678.88,0
105990,PL105990_0,2020-08-30,48,11518.04,4
105990,PL105990_1,2019-09-30,24,19367.98,0
105992,PL105992_0,2020-01-30,48,16447.86,1
105992,PL105992_1,2018-12-30,12,9331.68,1
105992,PL105992_2,2019-04-30,48,5841.79,1
105993,PL105993_0,2019-01-30,60,10267.5,0
105993,PL105993_1,2017-05-30,60,16035.03,1
105993,PL105993_2,2018-04-30,48,2355.53,0
105994,PL105994_0,2022-02-28,24,16201.01,1
105994,PL105994_1,2021-05-30,24,13620.17,0
105995,PL105995_0,2019-08-30,48,18437.15,0
105995,PL105995_1,2017-10-30,60,17495.09,1
105996,PL105996_0,2020-11-30,48,17953.49,2
105997,PL105997_0,2017-03-30,36,19980.36,0
106001,PL106001_0,2019-02-28,60,12955.0,2
106002,PL106002_0,2022-07-30,24,1617.76,1
106003,PL106003_0,2017-12-30,60,12914.56,1
106003,PL106003_1,2018-10-30,36,3457.73,1
106003,PL106003_2,2017-01-30,48,18490.32,2
106004,PL106004_0,2020-10-30,36,10167.4,2
106005,PL106005_0,2016-10-30,48,8046.26,1
106006,PL106006_0,2017-07-30,60,14767.99,1
106006,PL106006_1,2022-01-30,12,741.72,1
106006,PL106006_2,2016-12-30,48,9679.15,0
106007,PL106007_0,2016-01-30,24,9762.2,1
106008,PL106008_0,2017-05-30,60,5010.15,1
106008,PL106008_1,2021-04-30,24,11238.05,3
106008,PL106008_2,2018-08-30,48,16697.09,1
106009,PL106009_0,2016-08-30,36,3024.95,1
106009,PL106009_1,2016-09-30,24,11935.37,0
106010,PL106010_0,2015-12-30,60,13382.32,1
106010,PL106010_1,2019-12-30,12,7951.86,1
106011,PL106011_0,2017-08-30,60,18063.08,2
106011,PL106011_1,2024-02-29,12,10302.24,2
106012,PL106012_0,2018-02-28,60,10101.77,1
106013,PL106013_0,2019-09-30,60,6225.63,3
106014,PL106014_0,2020-02-29,60,11747.67,2
106014,PL106014_1,2019-10-30,48,2153.34,0
106015,PL106015_0,2018-05-30,36,4740.75,0
106015,PL106015_1,2020-11-30,36,7475.89,1
106016,PL106016_0,2019-09-30,60,17846.08,1
106016,PL106016_1,2016-05-30,24,5774.43,2
